21	 最低工资应由国家规定。

gender
M	-0.061093
F	-0.292226

age
14	 -0.001135
15	 -0.003100
16	 -0.006582
17	 -0.012674
18	 -0.019405
19	 -0.029893
20	 -0.041014
21	 -0.040303
22	 -0.035519
23	 -0.027492
24	 -0.026214
25	 -0.020850
26	 -0.015355
27	 -0.012100
28	 -0.008929
29	 -0.007424
30	 -0.007543
31	 -0.006259
32	 -0.005650
33	 -0.003769
34	 -0.003422
35	 -0.002359
36	 -0.002694
37	 -0.001977
38	 -0.001302
39	 -0.001780
40	 -0.001284
41	 -0.000968
42	 -0.001463
43	 -0.001505
44	 -0.001332
45	 -0.000782
46	 -0.000639
47	 -0.000484
48	 -0.000185
49	 -0.000078
50	 -0.000167
51	 -0.000317
52	 0.000018
53	 -0.000018
54	 0.000006

salary
0-25k	-0.162920
25k-50k	-0.031165
50k-75k	-0.033100
75k-100k	-0.032515
100k-150k	-0.039090
150k-300k	-0.030980
300k+	-0.023550

degree
初中及以下	-0.004485
高中	-0.041766
大学	-0.235899
研究生及以上	-0.071169
