14	 应当允许媒体代表某一特定阶层或利益集团发言。

gender
M	-0.096039
F	-0.140630

age
14	 -0.003380
15	 -0.003512
16	 -0.005387
17	 -0.009138
18	 -0.010512
19	 -0.016538
20	 -0.016538
21	 -0.018348
22	 -0.018109
23	 -0.015415
24	 -0.016550
25	 -0.014573
26	 -0.011957
27	 -0.010560
28	 -0.008630
29	 -0.007573
30	 -0.006349
31	 -0.006791
32	 -0.006217
33	 -0.003763
34	 -0.004157
35	 -0.001923
36	 -0.002234
37	 -0.002108
38	 -0.001851
39	 -0.001147
40	 -0.001141
41	 -0.000729
42	 -0.001111
43	 -0.000902
44	 -0.001487
45	 -0.001278
46	 -0.000782
47	 -0.000442
48	 -0.000872
49	 -0.000944
50	 -0.000561
51	 -0.000711
52	 -0.000119
53	 -0.000275
54	 -0.000358

salary
0-25k	-0.094629
25k-50k	-0.056339
50k-75k	-0.033608
75k-100k	-0.021065
100k-150k	-0.017338
150k-300k	-0.009729
300k+	-0.003960

degree
初中及以下	-0.012590
高中	-0.035656
大学	-0.169000
研究生及以上	-0.019423
