41	 两个成年人之间自愿的性行为是其自由，无论其婚姻关系为何。

gender
M	-0.069945
F	0.037526

age
14	 -0.008469
15	 -0.008481
16	 -0.009610
17	 -0.008606
18	 -0.008995
19	 -0.006839
20	 -0.002891
21	 -0.001816
22	 0.001416
23	 0.001875
24	 0.003918
25	 0.005077
26	 0.004258
27	 0.002873
28	 0.002437
29	 0.001732
30	 0.001863
31	 0.001810
32	 0.001320
33	 0.000944
34	 0.000759
35	 0.000579
36	 -0.000012
37	 0.000131
38	 -0.000012
39	 0.000233
40	 0.000203
41	 -0.000215
42	 -0.000442
43	 0.000012
44	 -0.000430
45	 -0.000406
46	 -0.000627
47	 -0.000526
48	 -0.000627
49	 -0.000514
50	 -0.000424
51	 -0.000424
52	 -0.000245
53	 -0.000394
54	 -0.000358

salary
0-25k	-0.073612
25k-50k	-0.024852
50k-75k	0.000741
75k-100k	0.008816
100k-150k	0.018790
150k-300k	0.019805
300k+	0.017894

degree
初中及以下	-0.017631
高中	-0.036737
大学	-0.017607
研究生及以上	0.039556
