18	 应该允许中国公民同时具有外国国籍。

gender
M	-0.167035
F	-0.193231

age
14	 -0.011228
15	 -0.011694
16	 -0.016986
17	 -0.022236
18	 -0.027301
19	 -0.040094
20	 -0.048945
21	 -0.047840
22	 -0.038272
23	 -0.026745
24	 -0.024541
25	 -0.018204
26	 -0.011712
27	 -0.007412
28	 -0.004826
29	 -0.003458
30	 -0.002090
31	 -0.000436
32	 -0.000155
33	 0.000012
34	 0.000591
35	 0.000711
36	 0.000681
37	 0.000442
38	 0.000113
39	 0.000609
40	 0.000263
41	 0.000555
42	 0.000281
43	 0.000323
44	 0.000448
45	 0.000137
46	 0.000006
47	 0.000072
48	 0.000018
49	 0.000084
50	 -0.000257
51	 -0.000060
52	 0.000239
53	 -0.000012
54	 0.000012

salary
0-25k	-0.229651
25k-50k	-0.066325
50k-75k	-0.029313
75k-100k	-0.016956
100k-150k	-0.012584
150k-300k	-0.003291
300k+	-0.002144

degree
初中及以下	-0.022630
高中	-0.072005
大学	-0.242976
研究生及以上	-0.022654
