19	 以美国为首的西方国家不可能真正容许中国崛起成为一流强国。

gender
M	-0.149840
F	-0.430694

age
14	 -0.002377
15	 -0.002903
16	 -0.008033
17	 -0.014788
18	 -0.022493
19	 -0.039061
20	 -0.054452
21	 -0.057510
22	 -0.054577
23	 -0.042955
24	 -0.046485
25	 -0.037526
26	 -0.029409
27	 -0.023681
28	 -0.019709
29	 -0.015517
30	 -0.014065
31	 -0.012602
32	 -0.013032
33	 -0.008266
34	 -0.007340
35	 -0.005590
36	 -0.004467
37	 -0.003733
38	 -0.003118
39	 -0.003590
40	 -0.003171
41	 -0.003159
42	 -0.002879
43	 -0.003171
44	 -0.003464
45	 -0.002532
46	 -0.002562
47	 -0.001965
48	 -0.001338
49	 -0.001481
50	 -0.001404
51	 -0.001589
52	 -0.001075
53	 -0.000436
54	 -0.000555

salary
0-25k	-0.228905
25k-50k	-0.076664
50k-75k	-0.069282
75k-100k	-0.061613
100k-150k	-0.065101
150k-300k	-0.046204
300k+	-0.032766

degree
初中及以下	-0.007561
高中	-0.050504
大学	-0.392966
研究生及以上	-0.129503
