20	 国家应当采取措施培养和支持体育健儿在各种国际比赛场合为国争光。

gender
M	0.313686
F	0.526351

age
14	 0.009532
15	 0.011581
16	 0.019411
17	 0.029272
18	 0.042459
19	 0.065692
20	 0.088520
21	 0.094313
22	 0.081753
23	 0.062766
24	 0.062401
25	 0.049130
26	 0.038350
27	 0.029964
28	 0.023699
29	 0.018204
30	 0.016018
31	 0.014573
32	 0.013928
33	 0.009496
34	 0.008075
35	 0.005889
36	 0.005041
37	 0.004414
38	 0.003428
39	 0.003428
40	 0.002771
41	 0.002568
42	 0.002210
43	 0.002305
44	 0.002741
45	 0.002180
46	 0.001840
47	 0.001374
48	 0.001308
49	 0.001015
50	 0.001559
51	 0.001631
52	 0.000860
53	 0.000442
54	 0.000376

salary
0-25k	0.403913
25k-50k	0.146818
50k-75k	0.096093
75k-100k	0.071324
100k-150k	0.063297
150k-300k	0.035680
300k+	0.022911

degree
初中及以下	0.025467
高中	0.106330
大学	0.587140
研究生及以上	0.121100
